File Name,BldgLoc,BldgType,Story,BldgHVAC,BldgVint,TechGroup,TechType,TechID,Cohort,Case,Net Site EUI,Net Source EUI,Total Energy/Net Site Energy,Total Energy/Net Source Energy,Total,Heating,Cooling,Interior Lighting,Exterior Lighting,Interior Equipment,Exterior Equipment,Fans,Pumps,Heat Rejection,Humidification,Heat Recovery,Water Systems,Refrigeration,Generators,Heating Elec,Cooling Elec,Heating NG,Cooling NG,Interior Equipment Elec,Interior Equipment NG,Unmet Heating,Unmet Cooling,Conditioned Area,Electricity:Facility [J](Hourly),Area ft2,DEER Peak kW/ft2
runs/CZ01/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE/instance-out.sql,CZ01,SFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,38.7948,69.3792,38664.9244,69505.774,8.98652059,2.41869343,0.02448215,0.3862195,0.1063812,3.11279695,0.0,0.06302008,0.0,0.0,0.0,0.0,2.87492626,0.0,0.0,0.0,0.02448215,2.41869343,0.0,2.49871461,0.61408234,0.0,0.0,399.72,0.00061103,4302.5,0.00061103
runs/CZ02/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE/instance-out.sql,CZ02,SFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,50.0264,85.3732,50630.7416,86683.5376,11.76762325,4.7787228,0.33537528,0.3862195,0.1063812,3.11279695,0.0,0.22152074,0.0,0.0,0.0,0.0,2.82660566,0.0,0.0,0.0,0.33537528,4.7787228,0.0,2.49871461,0.61408234,0.0,0.0,399.72,0.0011209,4302.5,0.0011209
runs/CZ03/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE/instance-out.sql,CZ03,SFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,45.3304,79.5312,45671.3468,80495.1848,10.61495692,3.71957822,0.32981067,0.3862195,0.1063812,3.11279695,0.0,0.13644349,0.0,0.0,0.0,0.0,2.823727,0.0,0.0,0.0,0.32981067,3.71957822,0.0,2.49871461,0.61408234,0.0,0.0,399.72,0.00124647,4302.5,0.00124647
runs/CZ04/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE/instance-out.sql,CZ04,SFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,52.4004,93.5472,53129.4096,95306.182,12.34836375,4.72561053,0.84281454,0.3862195,0.1063812,3.11279695,0.0,0.37397447,0.0,0.0,0.0,0.0,2.80056555,0.0,0.0,0.0,0.84281454,4.72561053,0.0,2.49871461,0.61408234,0.0,0.0,399.72,0.0017614,4302.5,0.0017614
runs/CZ05/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE/instance-out.sql,CZ05,SFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,45.56,79.5608,46040.8852,80694.9356,10.70084532,3.82729081,0.28614313,0.3862195,0.1063812,3.11279695,0.0,0.15770178,0.0,0.0,0.0,0.0,2.82431186,0.0,0.0,0.0,0.28614313,3.82729081,0.0,2.49871461,0.61408234,0.0,0.0,399.72,0.00107837,4302.5,0.00107837
runs/CZ06/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE/instance-out.sql,CZ06,SFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,38.078,72.1415,39641.8245,75554.8825,8.79759584,2.06985475,0.40702732,0.37215558,0.10157826,3.07111378,0.0,0.12446627,0.0,0.0,0.0,0.0,2.65139989,0.0,0.0,0.0,0.40702732,2.06985475,0.0,2.46624843,0.60486535,0.0,0.0,418.62,0.00107309,4506.0,0.00107309
runs/CZ07/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE/instance-out.sql,CZ07,SFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,36.372,69.095,37740.31,72114.896,8.37559821,1.80039628,0.28800603,0.37215558,0.10157826,3.07111378,0.0,0.09659067,0.0,0.0,0.0,0.0,2.6457554,0.0,0.0,0.0,0.28800603,1.80039628,0.0,2.46624843,0.60486535,0.0,0.0,418.62,0.0011755,4506.0,0.0011755
runs/CZ08/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE/instance-out.sql,CZ08,SFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,39.4115,78.1335,41073.7055,82117.9685,9.11536784,1.87447588,0.82938769,0.37215558,0.10157826,3.07111378,0.0,0.23597988,0.0,0.0,0.0,0.0,2.630678,0.0,0.0,0.0,0.82938769,1.87447588,0.0,2.46624843,0.60486535,0.0,0.0,418.62,0.00205549,4506.0,0.00205549
runs/CZ09/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE/instance-out.sql,CZ09,SFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-AOE,46.793,87.8944,43675.3797,82503.1365,11.29553032,3.22275878,0.91891181,0.42133988,0.11837507,3.216888,0.0,0.32691544,0.0,0.0,0.0,0.0,3.07033705,0.0,0.0,0.0,0.91891181,3.22275878,0.0,2.57978903,0.63709898,0.0,0.0,359.22,0.00259373,3866.6,0.00259373
runs/CZ01/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR/instance-out.sql,CZ01,SFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR,38.78,69.3496,38654.6232,69473.164,8.98412759,2.41869343,0.02208794,0.3862195,0.1063812,3.11279695,0.0,0.06302008,0.0,0.0,0.0,0.0,2.87492626,0.0,0.0,0.0,0.02208794,2.41869343,0.0,2.49871461,0.61408234,0.0,0.0,399.72,0.00060138,4302.5,0.00060138
runs/CZ02/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR/instance-out.sql,CZ02,SFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR,49.898,84.968,50489.6736,86236.7652,11.73483615,4.7787228,0.30258818,0.3862195,0.1063812,3.11279695,0.0,0.22152074,0.0,0.0,0.0,0.0,2.82660566,0.0,0.0,0.0,0.30258818,4.7787228,0.0,2.49871461,0.61408234,0.0,0.0,399.72,0.0010707,4302.5,0.0010707
runs/CZ03/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR/instance-out.sql,CZ03,SFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR,45.202,79.1364,45532.6144,80055.8212,10.58271388,3.71957822,0.29756641,0.3862195,0.1063812,3.11279695,0.0,0.13644349,0.0,0.0,0.0,0.0,2.823727,0.0,0.0,0.0,0.29756641,3.71957822,0.0,2.49871461,0.61408234,0.0,0.0,399.72,0.00118331,4302.5,0.00118331
runs/CZ04/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR/instance-out.sql,CZ04,SFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR,52.068,92.5008,52774.8872,94183.4084,12.26596668,4.72561053,0.76041626,0.3862195,0.1063812,3.11279695,0.0,0.37397447,0.0,0.0,0.0,0.0,2.80056555,0.0,0.0,0.0,0.76041626,4.72561053,0.0,2.49871461,0.61408234,0.0,0.0,399.72,0.00166178,4302.5,0.00166178
runs/CZ05/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR/instance-out.sql,CZ05,SFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR,45.4464,79.2204,45920.5224,80313.7492,10.67287054,3.82729081,0.25816723,0.3862195,0.1063812,3.11279695,0.0,0.15770178,0.0,0.0,0.0,0.0,2.82431186,0.0,0.0,0.0,0.25816723,3.82729081,0.0,2.49871461,0.61408234,0.0,0.0,399.72,0.00103084,4302.5,0.00103084
runs/CZ06/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR/instance-out.sql,CZ06,SFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR,37.915,71.626,39462.5185,74987.0165,8.75780298,2.06985475,0.36723323,0.37215558,0.10157826,3.07111378,0.0,0.12446627,0.0,0.0,0.0,0.0,2.65139989,0.0,0.0,0.0,0.36723323,2.06985475,0.0,2.46624843,0.60486535,0.0,0.0,418.62,0.00102429,4506.0,0.00102429
runs/CZ07/SFm&1&rDXGF&Ex&dxAC_equip/RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR/instance-out.sql,CZ07,SFm,weighted,rDXGF,Ex,dxAC_equip,,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR,SFm&1&rDXGF&Ex&dxAC_equip,RB-dxAC_equip-spltAC-SEER-BA-rDXGF-LRM-LSC-NR,36.2545,68.729,37613.436,71713.0805,8.34744043,1.80039628,0.25984925,0.37215558,0.10157826,3.07111378,0.0,0.09659067,0.0,0.0,0.0,0.0,2.6457554,0.0,0.0,0.0,0.25984925,1.80039628,0.0,2.46624843,0.60486535,0.0,0.0,418.62,0.00111852,4506.0,0.00111852
