Building Type,Run Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy,,,,
RtL,M5,CZ11,cPTAC,0.0,0.0,1303585144215.37,0.0,0.0,1303766108728.86,,,,
RtL,M5,CZ12,cPTAC,0.0,0.0,1164474189335.11,0.0,0.0,1164474189335.11,,,,
RtL,M5,CZ13,cPTAC,0.0,0.0,1389464603047.79,0.0,0.0,1389697981064.54,,,,
RtL,M5,CZ14,cPTAC,0.0,0.0,1284755114816.26,0.0,0.0,1287186044659.42,,,,
RtL,M5,CZ15,cPTAC,0.0,0.0,1925064518804.68,0.0,0.0,1937093343934.99,,,,
RtL,M5,CZ16,cPTAC,0.0,0.0,798385938216.89,0.0,0.0,798385938216.89,,,,
RtL,M5,CZ01,cPVVG,0.0,0.0,0.0,131487582340.29,0.0,649145036882.33,,,,
RtL,M5,CZ02,cPVVG,28389613.11,0.0,0.0,88144612602.99,0.0,975860910542.58,,,,
RtL,M5,CZ03,cPVVG,0.0,0.0,0.0,55317926200.91,0.0,877271202426.79,,,,
RtL,M5,CZ04,cPVVG,5188517.21,0.0,1224420.35,73437581930.88,0.0,1163133787128.54,,,,
RtL,M5,CZ05,cPVVG,0.0,0.0,0.0,46828932709.82,0.0,892567363805.63,,,,
RtL,M5,CZ06,cPVVG,0.0,0.0,0.0,12294953643.57,0.0,1118073472905.43,,,,
RtL,M5,CZ07,cPVVG,0.0,0.0,0.0,9693837507.29,0.0,1117708398482.21,,,,
RtL,M5,CZ08,cPVVG,0.0,0.0,0.0,16614689559.12,0.0,1304463811162.7,,,,
RtL,M5,CZ09,cPVVG,0.0,0.0,0.0,23915571894.46,0.0,1288499571556.76,,,,
RtL,M5,CZ10,cPVVG,0.0,0.0,0.0,18897950432.29,0.0,1357942879106.65,,,,
RtL,M5,CZ11,cPVVG,341916216.34,0.0,33139499.56,83542874872.48,0.0,1312482623176.92,,,,
RtL,M5,CZ12,cPVVG,0.0,0.0,6930006.7,78058857538.94,0.0,1174867928565.92,,,,
RtL,M5,CZ13,cPVVG,0.0,0.0,30169589.83,62201419330.03,0.0,1396034355482.96,,,,
RtL,M5,CZ14,cPVVG,396484698.39,0.0,0.0,71771828837.79,0.0,1293956996127.56,,,,
RtL,M5,CZ15,cPVVG,0.0,0.0,26742561.28,8150931201.84,0.0,1924787548636.37,,,,
RtL,M5,CZ16,cPVVG,2988967682.14,0.0,0.0,171401893184.43,0.0,827094302538.06,,,,
RtS,M1,CZ01,cDXGF,22592321.86,0.0,0.0,92866407092.23,0.0,1354496033.04,,,,
RtS,M1,CZ02,cDXGF,998232313.4,0.0,1500650.17,68062404248.91,0.0,40977714670.2,,,,
RtS,M1,CZ03,cDXGF,47510839.75,0.0,0.0,39870973384.19,0.0,17206823810.87,,,,
RtS,M1,CZ04,cDXGF,622625817.87,0.0,62441033.45,52418496990.51,0.0,69527341960.66,,,,
RtS,M1,CZ05,cDXGF,100984813.86,0.0,0.0,34095351995.06,0.0,22374868026.99,,,,
RtS,M1,CZ06,cDXGF,0.0,0.0,0.0,9819540147.63,0.0,47332419637.73,,,,
RtS,M1,CZ07,cDXGF,0.0,0.0,824580.36,8556594514.33,0.0,50984976622.13,,,,
RtS,M1,CZ08,cDXGF,0.0,0.0,12876852.98,11265577528.83,0.0,82974346292.19,,,,
RtS,M1,CZ09,cDXGF,0.0,0.0,62178526.61,15522304950.08,0.0,84797562466.12,,,,
RtS,M1,CZ10,cDXGF,38745315.45,0.0,65439505.56,18921089592.9,0.0,96944842780.47,,,,
RtS,M1,CZ11,cDXGF,1584337768.4,0.0,763971531.14,59844101839.19,0.0,99412085670.57,,,,
RtS,M1,CZ12,cDXGF,956081311.17,0.0,90710320.09,60122747485.89,0.0,68915350703.12,,,,
RtS,M1,CZ13,cDXGF,275830394.33,0.0,1168191939.75,48080237699.35,0.0,104744612498.54,,,,
RtS,M1,CZ14,cDXGF,690293919.62,0.0,271195110.79,38803178779.13,0.0,96822269642.01,,,,
RtS,M1,CZ15,cDXGF,0.0,0.0,6112284815.88,4583702652.38,0.0,187198126762.56,,,,
RtS,M1,CZ16,cDXGF,7356552289.45,0.0,10685564.64,103153170706.92,0.0,32801954945.17,,,,
RtS,M1,CZ01,cDXHP,0.0,7674247.0,0.0,0.0,22630164137.96,1333927763.56,,,,
RtS,M1,CZ02,cDXHP,0.0,293970572.6,1503853.96,0.0,17089962795.96,41285920894.0,,,,
RtS,M1,CZ03,cDXHP,0.0,11771788.32,0.0,0.0,9507839185.05,17229493898.01,,,,
RtS,M1,CZ04,cDXHP,0.0,175197291.64,62651454.28,0.0,13489092255.67,70302097135.85,,,,
RtS,M1,CZ05,cDXHP,0.0,26112716.78,0.0,0.0,8282895263.85,22493771588.81,,,,
RtS,M1,CZ06,cDXHP,0.0,0.0,0.0,0.0,2281285238.36,46023281816.97,,,,
RtS,M1,CZ07,cDXHP,0.0,0.0,787519.94,0.0,1979007084.6,50087575063.15,,,,
RtS,M1,CZ08,cDXHP,0.0,0.0,12863185.24,0.0,2684628644.66,82728732980.57,,,,
RtS,M1,CZ09,cDXHP,0.0,0.0,58566630.06,0.0,3753820610.53,84821304688.74,,,,
RtS,M1,CZ10,cDXHP,0.0,10633729.81,65087852.93,0.0,4581342716.35,96986061878.91,,,,
RtS,M1,CZ11,cDXHP,0.0,465741566.77,755865169.72,0.0,15202573999.49,99805805726.83,,,,
RtS,M1,CZ12,cDXHP,0.0,263679913.2,90050937.98,0.0,15052488479.78,69332374097.31,,,,
RtS,M1,CZ13,cDXHP,0.0,77408844.08,1167547790.09,0.0,12065586445.79,105115480593.42,,,,
RtS,M1,CZ14,cDXHP,0.0,237183744.18,269983236.03,0.0,10438171394.04,97605016964.41,,,,
RtS,M1,CZ15,cDXHP,0.0,0.0,6112284815.88,0.0,1134126452.26,187198126758.97,,,,
RtS,M1,CZ16,cDXHP,0.0,2568664750.8,10729087.06,0.0,29540640484.04,33238826909.37,,,,
RtS,M1,CZ01,cPTAC,0.0,0.0,0.0,0.0,0.0,1287516967.83,,,,
RtS,M1,CZ02,cPTAC,0.0,0.0,1500650.16,0.0,0.0,40642493189.15,,,,
RtS,M1,CZ03,cPTAC,0.0,0.0,0.0,0.0,0.0,17127663856.1,,,,
RtS,M1,CZ04,cPTAC,0.0,0.0,62441015.54,0.0,0.0,69117808010.68,,,,
RtS,M1,CZ05,cPTAC,0.0,0.0,0.0,0.0,0.0,22074753926.92,,,,
RtS,M1,CZ06,cPTAC,0.0,0.0,0.0,0.0,0.0,47263853539.72,,,,
RtS,M1,CZ07,cPTAC,0.0,0.0,824580.36,0.0,0.0,50913813139.89,,,,
RtS,M1,CZ08,cPTAC,0.0,0.0,12876852.98,0.0,0.0,82798283608.08,,,,
RtS,M1,CZ09,cPTAC,0.0,0.0,62178527.01,0.0,0.0,84606567932.6,,,,
RtS,M1,CZ10,cPTAC,0.0,0.0,65439505.56,0.0,0.0,96703343725.33,,,,
RtS,M1,CZ11,cPTAC,0.0,0.0,763969173.86,0.0,0.0,99216108096.25,,,,
RtS,M1,CZ12,cPTAC,0.0,0.0,90705840.72,0.0,0.0,68769534017.93,,,,
RtS,M1,CZ13,cPTAC,0.0,0.0,1168191939.75,0.0,0.0,104672289025.08,,,,
RtS,M1,CZ14,cPTAC,0.0,0.0,271194731.55,0.0,0.0,96620391155.62,,,,
RtS,M1,CZ15,cPTAC,0.0,0.0,6112284815.88,0.0,0.0,187140560875.67,,,,
RtS,M1,CZ16,cPTAC,0.0,0.0,10685445.9,0.0,0.0,32711305957.44,,,,
RtS,M1,CZ01,cPVVG,29083367.09,0.0,0.0,124516614450.21,0.0,1986679188.03,,,,
RtS,M1,CZ02,cPVVG,1424121606.96,0.0,301588.77,93568867125.38,0.0,38877398029.4,,,,
RtS,M1,CZ03,cPVVG,88380332.66,0.0,0.0,57636243256.55,0.0,17932569442.92,,,,
RtS,M1,CZ04,cPVVG,966353810.16,0.0,37267484.69,73166670789.0,0.0,66649330599.08,,,,
RtS,M1,CZ05,cPVVG,153990887.39,0.0,0.0,51249285166.73,0.0,22192733392.96,,,,
RtS,M1,CZ06,cPVVG,0.0,0.0,0.0,16239526161.19,0.0,47244991058.54,,,,
RtS,M1,CZ07,cPVVG,0.0,0.0,576218.67,14684388953.91,0.0,48934915545.53,,,,
RtS,M1,CZ08,cPVVG,0.0,0.0,5462129.19,18733314637.19,0.0,78907530281.2,,,,
RtS,M1,CZ09,cPVVG,0.0,0.0,28995540.78,25145655836.08,0.0,80520702630.48,,,,
RtS,M1,CZ10,cPVVG,55633293.7,0.0,31152518.67,30455357121.34,0.0,91653128596.88,,,,
RtS,M1,CZ11,cPVVG,2292093190.65,0.0,449484969.66,84264928530.7,0.0,95281535294.02,,,,
RtS,M1,CZ12,cPVVG,1369676415.32,0.0,55647107.2,82939076346.87,0.0,66350126220.27,,,,
RtS,M1,CZ13,cPVVG,448400447.76,0.0,723528345.17,69696488194.66,0.0,100612221273.73,,,,
RtS,M1,CZ14,cPVVG,898719455.85,0.0,153214515.67,55751481027.86,0.0,93120241584.18,,,,
RtS,M1,CZ15,cPVVG,0.0,0.0,4193555988.36,8909451468.37,0.0,178706060162.94,,,,
RtS,M1,CZ16,cPVVG,9810106469.06,0.0,4002766.64,137345012860.7,0.0,31717410278.19,,,,
RtS,M2,CZ01,cDXGF,0.0,0.0,0.0,14637928235.17,0.0,49495435804.29,,,,
RtS,M2,CZ02,cDXGF,36543755.34,0.0,3561277.31,13115730846.67,0.0,83259252108.11,,,,
RtS,M2,CZ03,cDXGF,1549142.74,0.0,0.0,7171800117.77,0.0,76868211612.55,,,,
RtS,M2,CZ04,cDXGF,25213747.84,0.0,65041374.71,9760714232.52,0.0,104604148432.95,,,,
RtS,M2,CZ05,cDXGF,2586350.58,0.0,0.0,5593351308.79,0.0,79773314507.02,,,,
RtS,M2,CZ06,cDXGF,0.0,0.0,0.0,1289012589.01,0.0,99882207836.56,,,,
RtS,M2,CZ07,cDXGF,0.0,0.0,875570.57,1108446559.99,0.0,100134010509.1,,,,
RtS,M2,CZ08,cDXGF,0.0,0.0,17793086.72,1511572038.41,0.0,119840167098.01,,,,
RtS,M2,CZ09,cDXGF,0.0,0.0,64367187.97,2437476413.09,0.0,122982190447.16,,,,
RtS,M2,CZ10,cDXGF,1189633.37,0.0,75672948.94,3581204023.25,0.0,126688723437.75,,,,
RtS,M2,CZ11,cDXGF,57335327.27,0.0,793751387.01,10637280610.72,0.0,120213637896.14,,,,
RtS,M2,CZ12,cDXGF,22058833.46,0.0,105542773.63,11166222568.88,0.0,102895845310.5,,,,
RtS,M2,CZ13,cDXGF,2500558.3,0.0,1107428309.46,8072881994.94,0.0,127973757970.49,,,,
RtS,M2,CZ14,cDXGF,9001591.31,0.0,260427341.38,5772883562.4,0.0,122101518041.53,,,,
RtS,M2,CZ15,cDXGF,0.0,0.0,4844687285.1,327965830.71,0.0,181499366394.29,,,,
RtS,M2,CZ16,cDXGF,224804706.35,0.0,17552218.07,18888127180.21,0.0,80328465475.23,,,,
RtS,M2,CZ01,cDXHP,0.0,0.0,0.0,0.0,3656354982.61,49012424129.34,,,,
RtS,M2,CZ02,cDXHP,0.0,10050816.0,3538050.96,0.0,3351529489.24,82960163885.34,,,,
RtS,M2,CZ03,cDXHP,0.0,384316.44,0.0,0.0,1720403123.09,76615558837.94,,,,
RtS,M2,CZ04,cDXHP,0.0,6887357.56,64783853.92,0.0,2552999676.65,104466086410.95,,,,
RtS,M2,CZ05,cDXHP,0.0,677787.46,0.0,0.0,1360719607.68,79567547416.44,,,,
RtS,M2,CZ06,cDXHP,0.0,0.0,0.0,0.0,299857236.8,100306049965.38,,,,
RtS,M2,CZ07,cDXHP,0.0,0.0,875804.51,0.0,255870085.37,100414238495.33,,,,
RtS,M2,CZ08,cDXHP,0.0,0.0,17733773.35,0.0,357673904.97,119952524863.05,,,,
RtS,M2,CZ09,cDXHP,0.0,0.0,64227989.18,0.0,589592338.95,123026166263.1,,,,
RtS,M2,CZ10,cDXHP,0.0,323991.04,75630857.5,0.0,865728478.84,126690295232.92,,,,
RtS,M2,CZ11,cDXHP,0.0,16170420.4,792998257.21,0.0,2748607699.36,120249535583.64,,,,
RtS,M2,CZ12,cDXHP,0.0,5957775.47,105179539.47,0.0,2848433544.37,102845299000.33,,,,
RtS,M2,CZ13,cDXHP,0.0,682745.71,1106240333.25,0.0,2045952273.91,128015789685.56,,,,
RtS,M2,CZ14,cDXHP,0.0,3053384.84,263316773.2,0.0,1579779374.94,122146411952.54,,,,
RtS,M2,CZ15,cDXHP,0.0,0.0,4844687285.1,0.0,82241740.27,181499366380.29,,,,
RtS,M2,CZ16,cDXHP,0.0,78673162.76,17452102.83,0.0,5539412887.54,80556405493.69,,,,
RtS,M2,CZ01,cPTAC,0.0,0.0,0.0,0.0,0.0,48553238308.94,,,,
RtS,M2,CZ02,cPTAC,0.0,0.0,3561277.31,0.0,0.0,82505815155.98,,,,
RtS,M2,CZ03,cPTAC,0.0,0.0,0.0,0.0,0.0,76433275632.77,,,,
RtS,M2,CZ04,cPTAC,0.0,0.0,65041374.71,0.0,0.0,104011222091.14,,,,
RtS,M2,CZ05,cPTAC,0.0,0.0,0.0,0.0,0.0,79416707176.43,,,,
RtS,M2,CZ06,cPTAC,0.0,0.0,0.0,0.0,0.0,99796319405.77,,,,
RtS,M2,CZ07,cPTAC,0.0,0.0,875570.57,0.0,0.0,100057737677.0,,,,
RtS,M2,CZ08,cPTAC,0.0,0.0,17793086.72,0.0,0.0,119726404081.21,,,,
RtS,M2,CZ09,cPTAC,0.0,0.0,64367187.97,0.0,0.0,122806556347.86,,,,
RtS,M2,CZ10,cPTAC,0.0,0.0,75672540.14,0.0,0.0,126451845838.52,,,,
RtS,M2,CZ11,cPTAC,0.0,0.0,793751386.43,0.0,0.0,119597215730.66,,,,
RtS,M2,CZ12,cPTAC,0.0,0.0,105542755.61,0.0,0.0,102249762687.12,,,,
RtS,M2,CZ13,cPTAC,0.0,0.0,1107428309.46,0.0,0.0,127469653524.67,,,,
RtS,M2,CZ14,cPTAC,0.0,0.0,260427341.38,0.0,0.0,121689266529.25,,,,
RtS,M2,CZ15,cPTAC,0.0,0.0,4844687285.09,0.0,0.0,181466048776.12,,,,
RtS,M2,CZ16,cPTAC,0.0,0.0,17552218.21,0.0,0.0,79320315618.14,,,,
RtS,M2,CZ01,cPVVG,0.0,0.0,0.0,24126079790.67,0.0,40674239499.37,,,,
RtS,M2,CZ02,cPVVG,181149223.14,0.0,1982837.48,21353176911.78,0.0,70924180206.84,,,,
RtS,M2,CZ03,cPVVG,8674548.06,0.0,0.0,12101209803.11,0.0,65317983711.51,,,,
RtS,M2,CZ04,cPVVG,151695490.23,0.0,39234945.04,16317571548.5,0.0,91203997934.17,,,,
RtS,M2,CZ05,cPVVG,18967786.7,0.0,0.0,10069052056.55,0.0,67703041528.53,,,,
RtS,M2,CZ06,cPVVG,0.0,0.0,0.0,2467527535.36,0.0,88975380877.6,,,,
RtS,M2,CZ07,cPVVG,0.0,0.0,637627.45,2211123982.51,0.0,88539029026.55,,,,
RtS,M2,CZ08,cPVVG,0.0,0.0,9657664.74,3056970374.68,0.0,106723362723.98,,,,
RtS,M2,CZ09,cPVVG,0.0,0.0,35019075.4,4697459599.66,0.0,109022955294.57,,,,
RtS,M2,CZ10,cPVVG,7251781.66,0.0,41058389.13,6588147780.32,0.0,111779905069.83,,,,
RtS,M2,CZ11,cPVVG,315250025.08,0.0,477029554.42,19051709343.13,0.0,106807051671.47,,,,
RtS,M2,CZ12,cPVVG,128237978.03,0.0,64533416.62,18555542831.12,0.0,90584983567.2,,,,
RtS,M2,CZ13,cPVVG,23688767.39,0.0,662809729.96,14717929894.27,0.0,114416014977.61,,,,
RtS,M2,CZ14,cPVVG,53168170.42,0.0,146798942.93,10307880462.74,0.0,108440939287.55,,,,
RtS,M2,CZ15,cPVVG,0.0,0.0,2952667687.18,846310158.53,0.0,166159977912.7,,,,
RtS,M2,CZ16,cPVVG,1357329150.49,0.0,9631143.63,32367996242.17,0.0,68259687185.99,,,,
RtS,M3,CZ01,cDXGF,22703195167.26,0.0,30976954236.69,22703195167.26,0.0,30976954236.69,,,,
RtS,M3,CZ02,cDXGF,21190131976.65,0.0,54531169802.22,21190131976.65,0.0,54531169802.22,,,,
RtS,M3,CZ03,cDXGF,11868695777.05,0.0,50120541697.92,11868695777.05,0.0,50120541697.92,,,,
RtS,M3,CZ04,cDXGF,16720570939.69,0.0,71040078364.1,16720570939.69,0.0,71040078364.1,,,,
RtS,M3,CZ05,cDXGF,9960915419.74,0.0,51674205543.02,9960915419.74,0.0,51674205543.02,,,,
RtS,M3,CZ06,cDXGF,2771009753.84,0.0,68451847327.01,2771009753.84,0.0,68451847327.01,,,,
RtS,M3,CZ07,cDXGF,2567208070.43,0.0,67833608954.7,2567208070.43,0.0,67833608954.7,,,,
RtS,M3,CZ08,cDXGF,3491305162.82,0.0,82321190827.21,3491305162.82,0.0,82321190827.21,,,,
RtS,M3,CZ09,cDXGF,5089545716.6,0.0,84351475409.49,5089545716.6,0.0,84363695310.22,,,,
RtS,M3,CZ10,cDXGF,7043617719.24,0.0,87028652417.83,7043617719.24,0.0,87035354021.96,,,,
RtS,M3,CZ11,cDXGF,19786991670.92,0.0,83809787669.46,19786991670.92,0.0,83809787669.46,,,,
RtS,M3,CZ12,cDXGF,18751550436.16,0.0,70686898071.27,18751550436.16,0.0,70686898071.27,,,,
RtS,M3,CZ13,cDXGF,15339164759.25,0.0,89702030945.05,15339164759.25,0.0,89702030945.05,,,,
RtS,M3,CZ14,cDXGF,10754147984.92,0.0,85176663106.77,10754147984.92,0.0,85176663106.77,,,,
RtS,M3,CZ15,cDXGF,1087785056.58,0.0,131188097655.43,1087785056.58,0.0,131188097655.43,,,,
RtS,M3,CZ16,cDXGF,32291201579.5,0.0,51949165279.87,32291201579.5,0.0,51949165279.87,,,,
RtS,M3,CZ01,cDXHP,0.0,5715373845.64,30686619530.91,0.0,5719722895.98,30686619530.91,,,,
RtS,M3,CZ02,cDXHP,0.0,5443027520.69,54592752908.95,0.0,5453187403.27,54592752908.95,,,,
RtS,M3,CZ03,cDXHP,0.0,2914808684.5,50016367383.68,0.0,2914808684.5,50016367383.68,,,,
RtS,M3,CZ04,cDXHP,0.0,4377702672.14,71230899591.34,0.0,4377702672.14,71230899591.34,,,,
RtS,M3,CZ05,cDXHP,0.0,2472911315.94,51427759529.48,0.0,2472911315.94,51427759529.48,,,,
RtS,M3,CZ06,cDXHP,0.0,664448659.81,68283549234.98,0.0,664448659.81,68283549234.98,,,,
RtS,M3,CZ07,cDXHP,0.0,611137919.53,67685389158.32,0.0,611137919.53,67685389158.32,,,,
RtS,M3,CZ08,cDXHP,0.0,849136957.32,82383015938.29,0.0,849136957.32,82383015938.29,,,,
RtS,M3,CZ09,cDXHP,0.0,1259947562.65,84420178169.05,0.0,1259947562.65,84420178169.05,,,,
RtS,M3,CZ10,cDXHP,0.0,1740149237.81,87068788048.95,0.0,1740149237.81,87068788048.95,,,,
RtS,M3,CZ11,cDXHP,0.0,5132134808.77,83943161848.65,0.0,5132134808.77,83943161848.65,,,,
RtS,M3,CZ12,cDXHP,0.0,4824024215.57,70864632828.37,0.0,4824024215.57,70864632828.37,,,,
RtS,M3,CZ13,cDXHP,0.0,3927503495.0,89832111231.45,0.0,3927503495.0,89832111231.45,,,,
RtS,M3,CZ14,cDXHP,0.0,2921430246.33,85400702561.49,0.0,2921430246.33,85400702561.49,,,,
RtS,M3,CZ15,cDXHP,0.0,275232710.26,131188094821.44,0.0,275232710.26,131188094821.44,,,,
RtS,M3,CZ16,cDXHP,0.0,9162281599.83,51525108341.47,0.0,9271979830.84,51525108341.47,,,,
RtS,M3,CZ01,cPTAC,0.0,0.0,30207606244.86,0.0,0.0,30207606244.86,,,,
RtS,M3,CZ02,cPTAC,0.0,0.0,53952463984.67,0.0,0.0,53952463984.67,,,,
RtS,M3,CZ03,cPTAC,0.0,0.0,49743810889.85,0.0,0.0,49743810889.85,,,,
RtS,M3,CZ04,cPTAC,0.0,0.0,70538987641.96,0.0,0.0,70538987641.96,,,,
RtS,M3,CZ05,cPTAC,0.0,0.0,51344343525.7,0.0,0.0,51344343525.7,,,,
RtS,M3,CZ06,cPTAC,0.0,0.0,68355995815.97,0.0,0.0,68355995815.97,,,,
RtS,M3,CZ07,cPTAC,0.0,0.0,67748856890.4,0.0,0.0,67748856890.4,,,,
RtS,M3,CZ08,cPTAC,0.0,0.0,82192680107.49,0.0,0.0,82192680107.49,,,,
RtS,M3,CZ09,cPTAC,0.0,0.0,84184612822.41,0.0,0.0,84196832723.13,,,,
RtS,M3,CZ10,cPTAC,0.0,0.0,86827179625.09,0.0,0.0,86833881229.22,,,,
RtS,M3,CZ11,cPTAC,0.0,0.0,83351006165.37,0.0,0.0,83351006165.37,,,,
RtS,M3,CZ12,cPTAC,0.0,0.0,70207807780.57,0.0,0.0,70207807780.57,,,,
RtS,M3,CZ13,cPTAC,0.0,0.0,89347715470.44,0.0,0.0,89347715470.44,,,,
RtS,M3,CZ14,cPTAC,0.0,0.0,84818590622.43,0.0,0.0,84818590622.43,,,,
RtS,M3,CZ15,cPTAC,0.0,0.0,131145588803.08,0.0,0.0,131145588803.08,,,,
RtS,M3,CZ16,cPTAC,0.0,0.0,51163955934.36,0.0,0.0,51163955934.36,,,,
RtS,M3,CZ01,cPVVG,0.0,0.0,0.0,23036165636.71,0.0,30585259230.0,,,,
RtS,M3,CZ02,cPVVG,268317255.12,0.0,826255.18,21555691685.75,0.0,53932958888.65,,,,
RtS,M3,CZ03,cPVVG,21986570.95,0.0,0.0,12042656007.02,0.0,49520182706.61,,,,
RtS,M3,CZ04,cPVVG,234026586.16,0.0,19355454.78,17063192385.37,0.0,70389878232.11,,,,
RtS,M3,CZ05,cPVVG,33263558.75,0.0,0.0,10102532060.76,0.0,51055213475.79,,,,
RtS,M3,CZ06,cPVVG,0.0,0.0,0.0,2849077297.07,0.0,67793381967.06,,,,
RtS,M3,CZ07,cPVVG,0.0,0.0,408444.11,2639993625.87,0.0,67165757980.86,,,,
RtS,M3,CZ08,cPVVG,0.0,0.0,3752724.42,3606408886.87,0.0,81578169271.52,,,,
RtS,M3,CZ09,cPVVG,0.0,0.0,14060526.84,5261391466.01,0.0,83590512988.51,,,,
RtS,M3,CZ10,cPVVG,9459671.56,0.0,16587645.09,7257210536.76,0.0,86251732362.71,,,,
RtS,M3,CZ11,cPVVG,468688846.36,0.0,235761545.79,20467657804.64,0.0,83119689510.3,,,,
RtS,M3,CZ12,cPVVG,240578366.23,0.0,32646164.25,19276915174.41,0.0,70070372291.39,,,,
RtS,M3,CZ13,cPVVG,63894109.51,0.0,324521049.93,15902270784.44,0.0,88973657376.06,,,,
RtS,M3,CZ14,cPVVG,107227612.72,0.0,64030233.29,11060053964.74,0.0,84427883347.53,,,,
RtS,M3,CZ15,cPVVG,0.0,0.0,1516458465.66,1130634657.5,0.0,130194656032.83,,,,
RtS,M3,CZ16,cPVVG,1943116271.59,0.0,3831941.34,33033701052.04,0.0,51300594310.68,,,,
RtS,M4,CZ01,cDXGF,22592319.07,0.0,0.0,92863597576.94,0.0,12642853742.77,,,,
RtS,M4,CZ02,cDXGF,998229918.58,0.0,1500700.74,68060920072.05,0.0,57603300587.58,,,,
RtS,M4,CZ03,cDXGF,47510839.75,0.0,0.0,39869308896.17,0.0,42681617607.02,,,,
RtS,M4,CZ04,cDXGF,622624743.37,0.0,62441494.02,52417464063.48,0.0,86266352474.08,,,,
RtS,M4,CZ05,cDXGF,100984813.86,0.0,0.0,34093636482.74,0.0,46804317727.42,,,,
RtS,M4,CZ06,cDXGF,0.0,0.0,0.0,9818827998.56,0.0,75358345193.56,,,,
RtS,M4,CZ07,cDXGF,0.0,0.0,824582.2,8555900182.63,0.0,75185201492.73,,,,
RtS,M4,CZ08,cDXGF,0.0,0.0,12876841.18,11264942560.33,0.0,103611748159.34,,,,
RtS,M4,CZ09,cDXGF,0.0,0.0,62178583.41,15521573451.55,0.0,106051969812.11,,,,
RtS,M4,CZ10,cDXGF,38745106.05,0.0,65439656.12,18920267902.44,0.0,115549543687.62,,,,
RtS,M4,CZ11,cDXGF,1584335990.06,0.0,765154019.88,59843130755.53,0.0,113220287682.04,,,,
RtS,M4,CZ12,cDXGF,956078853.84,0.0,92304775.79,60121565887.48,0.0,85436898593.63,,,,
RtS,M4,CZ13,cDXGF,275830302.02,0.0,1170350779.33,48079263039.63,0.0,119875275222.54,,,,
RtS,M4,CZ14,cDXGF,690293886.39,0.0,271195279.06,38801744161.83,0.0,112356701586.72,,,,
RtS,M4,CZ15,cDXGF,0.0,0.0,6114057256.67,4583239485.43,0.0,200327699114.84,,,,
RtS,M4,CZ16,cDXGF,7356513549.14,0.0,11738008.47,103150939703.55,0.0,51400196436.74,,,,
RtS,M4,CZ01,cDXHP,0.0,7674246.26,0.0,0.0,22629458519.76,12600784338.54,,,,
RtS,M4,CZ02,cDXHP,0.0,293969861.91,1503907.36,0.0,17089602651.77,58005506459.93,,,,
RtS,M4,CZ03,cDXHP,0.0,11771788.32,0.0,0.0,9507430509.84,42752758441.75,,,,
RtS,M4,CZ04,cDXHP,0.0,175196923.73,62651862.92,0.0,13488852511.57,87101471425.7,,,,
RtS,M4,CZ05,cDXHP,0.0,26112716.78,0.0,0.0,8282531557.82,47011408204.18,,,,
RtS,M4,CZ06,cDXHP,0.0,0.0,0.0,0.0,2281113068.15,74140436156.46,,,,
RtS,M4,CZ07,cDXHP,0.0,0.0,787521.66,0.0,1978844234.0,74242553882.04,,,,
RtS,M4,CZ08,cDXHP,0.0,0.0,12863192.42,0.0,2684478933.21,103409225922.66,,,,
RtS,M4,CZ09,cDXHP,0.0,0.0,58566716.75,0.0,3753646285.62,106105671168.89,,,,
RtS,M4,CZ10,cDXHP,0.0,10633675.22,65087995.23,0.0,4581147512.31,115597143096.3,,,,
RtS,M4,CZ11,cDXHP,0.0,465741006.38,756466689.77,0.0,15202334953.78,113629304857.89,,,,
RtS,M4,CZ12,cDXHP,0.0,263679250.13,91638542.99,0.0,15052201161.85,85901301877.62,,,,
RtS,M4,CZ13,cDXHP,0.0,77408818.22,1169696528.98,0.0,12065349516.74,120265564527.76,,,,
RtS,M4,CZ14,cDXHP,0.0,237183734.0,269983358.32,0.0,10437794846.27,113179049338.95,,,,
RtS,M4,CZ15,cDXHP,0.0,0.0,6114057256.67,0.0,1134014167.25,200327699081.32,,,,
RtS,M4,CZ16,cDXHP,0.0,2568657549.7,11783421.97,0.0,29540073750.85,52015077353.42,,,,
RtS,M4,CZ01,cPTAC,0.0,0.0,0.0,0.0,0.0,11685988736.95,,,,
RtS,M4,CZ02,cPTAC,0.0,0.0,1500700.74,0.0,0.0,56331653941.61,,,,
RtS,M4,CZ03,cPTAC,0.0,0.0,0.0,0.0,0.0,41901444448.35,,,,
RtS,M4,CZ04,cPTAC,0.0,0.0,62441476.05,0.0,0.0,84970729825.91,,,,
RtS,M4,CZ05,cPTAC,0.0,0.0,0.0,0.0,0.0,45781516000.96,,,,
RtS,M4,CZ06,cPTAC,0.0,0.0,0.0,0.0,0.0,75043810681.72,,,,
RtS,M4,CZ07,cPTAC,0.0,0.0,824582.2,0.0,0.0,74880884368.17,,,,
RtS,M4,CZ08,cPTAC,0.0,0.0,12876841.18,0.0,0.0,103168733598.2,,,,
RtS,M4,CZ09,cPTAC,0.0,0.0,62178583.74,0.0,0.0,105527578209.48,,,,
RtS,M4,CZ10,cPTAC,0.0,0.0,65439656.11,0.0,0.0,114945355201.37,,,,
