TabularDataIndex,Value,ReportName,ReportForString,TableName,RowName,ColumnName,Units,File Name
195,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Fans,District Cooling,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
211,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Fans,District Heating,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
36,53581.41,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,Electricity,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
52,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,Natural Gas,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
68,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,Gasoline,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
84,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,Diesel,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
100,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,Coal,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
116,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,Fuel Oil No 1,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
132,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,Fuel Oil No 2,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
148,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,Propane,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
164,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,Other Fuel 1,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
180,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,Other Fuel 2,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
196,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,District Cooling,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
212,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Pumps,District Heating,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
37,46594.79,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,Electricity,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
53,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,Natural Gas,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
69,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,Gasoline,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
85,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,Diesel,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
101,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,Coal,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
117,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,Fuel Oil No 1,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
133,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,Fuel Oil No 2,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
149,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,Propane,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
165,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,Other Fuel 1,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
181,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,Other Fuel 2,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
197,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,District Cooling,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
213,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Rejection,District Heating,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
38,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,Electricity,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
54,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,Natural Gas,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
70,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,Gasoline,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
86,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,Diesel,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
102,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,Coal,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
118,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,Fuel Oil No 1,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
134,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,Fuel Oil No 2,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
150,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,Propane,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
166,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,Other Fuel 1,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
182,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,Other Fuel 2,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
198,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,District Cooling,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
214,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Humidification,District Heating,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
39,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,Electricity,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
55,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,Natural Gas,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
71,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,Gasoline,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
87,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,Diesel,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
103,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,Coal,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
119,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,Fuel Oil No 1,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
135,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,Fuel Oil No 2,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
151,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,Propane,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
167,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,Other Fuel 1,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
183,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,Other Fuel 2,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
199,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,District Cooling,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
215,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heat Recovery,District Heating,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
40,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,Electricity,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
56,10000.25,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,Natural Gas,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
72,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,Gasoline,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
88,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,Diesel,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
104,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,Coal,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
120,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,Fuel Oil No 1,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
136,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,Fuel Oil No 2,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
152,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,Propane,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
168,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,Other Fuel 1,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
184,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,Other Fuel 2,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
200,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,District Cooling,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
216,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Water Systems,District Heating,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
41,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,Electricity,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
57,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,Natural Gas,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
73,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,Gasoline,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
89,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,Diesel,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
105,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,Coal,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
121,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,Fuel Oil No 1,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
137,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,Fuel Oil No 2,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
153,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,Propane,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
169,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,Other Fuel 1,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
185,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,Other Fuel 2,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
201,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,District Cooling,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
217,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Refrigeration,District Heating,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
42,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Generators,Electricity,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
58,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Generators,Natural Gas,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
74,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Generators,Gasoline,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
90,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Generators,Diesel,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
106,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Generators,Coal,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
122,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Generators,Fuel Oil No 1,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
138,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Generators,Fuel Oil No 2,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
154,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Generators,Propane,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
170,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Generators,Other Fuel 1,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
186,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Generators,Other Fuel 2,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
202,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Generators,District Cooling,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
218,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Generators,District Heating,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
29,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heating,Electricity,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
30,327027.86,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Cooling,Electricity,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
45,111927.91,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heating,Natural Gas,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
46,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Cooling,Natural Gas,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
33,179632.92,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Interior Equipment,Electricity,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
49,25988.9,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Interior Equipment,Natural Gas,kWh,CZ14/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-PumpCtrl-Full-Std/instance-out.sql
44,897848.06,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Total End Uses,Electricity,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
60,167006.14,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Total End Uses,Natural Gas,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
76,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Total End Uses,Gasoline,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
92,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Total End Uses,Diesel,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
108,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Total End Uses,Coal,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
124,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Total End Uses,Fuel Oil No 1,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
140,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Total End Uses,Fuel Oil No 2,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
156,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Total End Uses,Propane,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
172,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Total End Uses,Other Fuel 1,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
188,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Total End Uses,Other Fuel 2,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
204,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Total End Uses,District Cooling,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
220,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Total End Uses,District Heating,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
29,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heating,Electricity,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
45,132021.18,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heating,Natural Gas,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
61,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heating,Gasoline,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
77,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heating,Diesel,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
93,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heating,Coal,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
109,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heating,Fuel Oil No 1,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
125,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heating,Fuel Oil No 2,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
141,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heating,Propane,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
157,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heating,Other Fuel 1,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
173,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heating,Other Fuel 2,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
189,0.0,AnnualBuildingUtilityPerformanceSummary,Entire Facility,End Uses,Heating,District Cooling,kWh,CZ15/Htl&0&cPVVE&Ex&Chiller__PumpCtrl/NE-Chiller-CHWPumpCtrl-Full-Msr/instance-out.sql
